budget,popularity,revenue,runtime,vote_average,vote_count,title,id,cluster,distance,Rank
750000,12.054356,0.0,103.0,7.5,217.0,The Time Machine,2134,0,0.456,0.08174360861774072
8500000,10.222143,19985196.0,92.0,6.9,70.0,Middle School: The Worst Years of My Life,369883,0,0.3802,0.08162702117652718
0,13.507299,0.0,86.0,8.0,1730.0,My Neighbor Totoro,8392,0,0.5172,0.08156389539244951
0,10.852948,5738952.0,99.0,6.9,66.0,Crossroads,15392,0,0.4069,0.08151665039294059
0,11.562163,0.0,116.0,7.3,174.0,Cowboy Bebop: The Movie,11299,0,0.4366,0.08147213108685175
17500000,10.262332,38000000.0,121.0,7.5,805.0,Hotel Rwanda,205,0,0.383,0.08134574943622656
38000000,10.63552,90247624.0,123.0,7.7,2310.0,Rush,96721,0,0.3988,0.08127942518148873
3600000,10.332025,49800000.0,112.0,7.1,365.0,Leaving Las Vegas,451,0,0.3864,0.08122122512042082
6000000,11.732546,9077700.0,137.0,7.6,476.0,Beasts of No Nation,283587,0,0.4447,0.08122065791903135
1000000,12.627678,51525171.0,97.0,7.8,2189.0,The Breakfast Club,2108,0,0.4824,0.08111098777780539
25000000,8.844835,27603069.0,80.0,7.0,760.0,Carnage,72113,0,0.325,0.08109511539636935
5000000,10.300307,2152738.0,118.0,7.0,311.0,Paterson,370755,0,0.3858,0.08104148467047967
12000000,11.354247,20000000.0,182.0,7.2,59.0,The Sand Pebbles,5923,0,0.4297,0.08103425250350968
0,11.021373,0.0,130.0,7.0,88.0,Gainsbourg: A Heroic Life,31900,0,0.4161,0.08097033325677185
4000000,13.90698,0.0,106.0,8.1,395.0,The Invisible Guest,411088,0,0.5365,0.08089933643743605
15000000,9.895652,34533783.0,107.0,7.4,1414.0,In Bruges,8321,0,0.3696,0.08088075382096377
10000000,9.23046,136836156.0,124.0,6.9,468.0,The Best Exotic Marigold Hotel,74534,0,0.3422,0.08080861089499652
60000,10.621362,3221152.0,84.0,7.1,600.0,Pi,473,0,0.4001,0.08080793698226543
14500000,9.298092,95789342.0,108.0,6.8,99.0,Metropolis,9606,0,0.3455,0.08068763367728378
0,11.619416,0.0,105.0,7.3,76.0,Buena Vista Social Club,11779,0,0.4422,0.08066937438737005
0,12.507625,5475058.0,112.0,7.7,341.0,The Broken Circle Breakdown,137182,0,0.4794,0.08061255833859388
30000000,8.524956,47126295.0,113.0,7.0,636.0,High Fidelity,243,0,0.3137,0.08059221548762266
11000000,9.659244,78874843.0,106.0,7.3,1415.0,If I Stay,249164,0,0.3611,0.08054618943597498
0,10.831775,0.0,118.0,7.0,152.0,Only Yesterday,15080,0,0.41,0.08052309840090359
0,12.253429,0.0,135.0,7.5,99.0,Rurouni Kenshin: The Legend Ends,221732,0,0.4694,0.08046755372195898
4000000,9.834047,55675257.0,78.0,7.1,1287.0,The Aristocats,10112,0,0.3688,0.08044046320336432
0,10.625504,0.0,114.0,6.8,59.0,Monsoon Wedding,480,0,0.402,0.08037681444840601
850000,10.687757,90000000.0,99.0,7.3,489.0,Enter the Dragon,9461,0,0.4048,0.0803247398803266
3500000,11.604242,8000000.0,138.0,7.4,137.0,Zulu,14433,0,0.443,0.0803121111520484
17000000,9.548519,1569918.0,98.0,6.8,61.0,Veronica Guerin,10629,0,0.3575,0.08029439602903181
4800000,10.605595,79384880.0,121.0,7.4,602.0,"Good bye, Lenin!",338,0,0.4017,0.08024487124667094
25000000,8.874048,66122026.0,114.0,7.2,821.0,August Rush,5123,0,0.3299,0.08017577285650447
23000000,9.222871,0.0,94.0,6.8,111.0,Them!,11071,0,0.3445,0.08015580797480898
1250000,11.277226,0.0,103.0,7.2,39.0,Jezebel,1976,0,0.4302,0.08010940699105416
18500000,9.220346,10680275.0,118.0,7.2,1321.0,Fear and Loathing in Las Vegas,1878,0,0.3449,0.08002976510147457
0,11.046007,0.0,101.0,7.4,1708.0,The Others,1933,0,0.421,0.08000342952984639
6000000,12.29227,30000000.0,130.0,7.9,939.0,Chinatown,829,0,0.4729,0.07999758860095027
5500000,10.524204,3000000.0,97.0,7.3,1971.0,Predestination,206487,0,0.3999,0.07984860093398229
0,10.158533,2294291.0,102.0,6.8,369.0,Cashback,12225,0,0.3847,0.079843277868853
0,10.854598,25966555.0,140.0,7.0,98.0,Howards End,8293,0,0.4138,0.07981188808801204
0,10.506004,0.0,110.0,6.8,95.0,Journey to the West: Conquering the Demons,170657,0,0.3996,0.0797344102103169
13000000,12.775679,33400000.0,102.0,7.7,3056.0,The Perks of Being a Wallflower,84892,0,0.4943,0.07967872549520653
0,12.903901,0.0,90.0,7.7,35.0,I Am Bruce Lee,84383,0,0.4999,0.07961318205493916
0,14.177005,11990401.0,124.0,8.2,834.0,Cinema Paradiso,11216,0,0.5531,0.07956174398970703
8000000,9.435123,127392239.0,80.0,6.9,371.0,March of the Penguins,1667,0,0.356,0.07949079777064427
0,10.788319,0.0,111.0,7.0,102.0,Tie Me Up! Tie Me Down!,2469,0,0.4124,0.07947276621028401
22000000,11.654349,424208848.0,181.0,7.6,1084.0,Dances with Wolves,581,0,0.4485,0.0794600800031889
26000000,7.968423,53676580.0,115.0,6.8,1055.0,Lawless,82633,0,0.2953,0.07940283408711224
1100000,10.528833,4105187.0,101.0,7.3,1076.0,The Raid,94329,0,0.4019,0.07939758554934297
0,10.575081,0.0,91.0,6.8,55.0,Gridlock'd,12489,0,0.4042,0.07930402531441777
10000000,9.604564,7177143.0,126.0,6.9,339.0,Rescue Dawn,9952,0,0.3641,0.07922953696424528
0,11.089962,0.0,92.0,7.1,35.0,Still Crazy,1618,0,0.4266,0.07906253636038492
35000000,8.781298,25224242.0,126.0,6.9,127.0,North Country,9701,0,0.3306,0.07903761909457137
12000000,11.110376,60000000.0,197.0,7.3,472.0,Spartacus,967,0,0.428,0.07892522412661429
30000000,8.913338,129266061.0,123.0,7.4,1075.0,Atonement,4347,0,0.3366,0.07891191111755635
0,9.961184,59700000.0,85.0,6.9,456.0,Shaun the Sheep Movie,263109,0,0.3803,0.07889128647007133
0,10.505671,0.0,123.0,6.9,153.0,Possession,21484,0,0.4035,0.0787576947761199
15000000,9.403724,42000000.0,131.0,7.2,1881.0,The Hurt Locker,12162,0,0.3579,0.07869047916942928
11000000,10.3919,10032765.0,118.0,7.5,943.0,What's Eating Gilbert Grape,1587,0,0.3993,0.0786239904397083
950000,9.62025,7022209.0,103.0,6.8,726.0,Hard Candy,2652,0,0.3672,0.07861887184575375
6500000,9.642214,11850214.0,105.0,7.0,565.0,Layer Cake,4836,0,0.3682,0.07859747802516841
21000000,8.451188,177200000.0,116.0,6.9,429.0,Tootsie,9576,0,0.3187,0.0785781824654528
15000000,9.020372,85306374.0,124.0,7.2,1134.0,Match Point,116,0,0.3424,0.0785763644322797
13000000,9.023282,123922370.0,121.0,7.1,658.0,"Good Morning, Vietnam",801,0,0.3434,0.07835703840643074
15000000,8.930341,35097815.0,92.0,6.8,365.0,Whatever Works,19265,0,0.3399,0.07826501673702904
15000000,8.503483,316360478.0,105.0,6.8,985.0,Beverly Hills Cop,90,0,0.3222,0.07824797848317579
130000,11.116474,85000000.0,100.0,7.4,235.0,The Way of the Dragon,9462,0,0.4311,0.07821495888841704
13000000,9.858687,104345682.0,152.0,7.4,1020.0,The Girl with the Dragon Tattoo,15472,0,0.3789,0.07817595471110751
0,12.051214,3176880.0,99.0,7.6,250.0,Waking Life,9081,0,0.4702,0.07816735507013392
14000000,10.156891,3621046.0,120.0,7.4,566.0,Colonia,318781,0,0.3914,0.07815422842970894
8500000,9.099731,32222567.0,97.0,6.8,545.0,The Lost Boys,1547,0,0.3474,0.07815297127688425
0,10.584954,0.0,120.0,6.9,43.0,Rush,20289,0,0.4097,0.0780340580356453
3500000,12.107182,0.0,76.0,7.7,410.0,"Batman: The Dark Knight Returns, Part 1",123025,0,0.4735,0.07792521124568548
5500000,12.016821,159616327.0,129.0,7.9,639.0,The Sting,9277,0,0.4698,0.07790990677239926
0,12.320636,30177511.0,130.0,7.7,243.0,Being There,10322,0,0.4825,0.07789656027402507
18000000,9.042261,230000000.0,161.0,6.7,161.0,Baahubali 2: The Conclusion,350312,0,0.3467,0.07773067032867148
25000000,7.740762,99357138.0,101.0,6.8,981.0,The Lucky One,77877,0,0.2927,0.07768678745687439
3000000,11.794846,17570324.0,108.0,7.6,168.0,Cat on a Hot Tin Roof,261,0,0.4618,0.07760049220808608
0,10.460298,11750000.0,122.0,6.9,64.0,Gunfight at the O.K. Corral,22201,0,0.4063,0.07758763016335476
0,10.636074,0.0,111.0,7.0,81.0,Local Hero,11235,0,0.4137,0.07756687382042306
350000,10.421679,29400000.0,85.0,7.3,913.0,The Evil Dead,764,0,0.4051,0.07748592673660379
14000000,10.279685,1755212.0,89.0,7.4,426.0,Flipped,43949,0,0.3992,0.07748328531713189
40000000,7.82605,55247881.0,129.0,6.9,726.0,Extremely Loud & Incredibly Close,64685,0,0.2972,0.07744975356731389
7000000,9.347931,39462438.0,112.0,6.8,279.0,Crazy Heart,25196,0,0.3612,0.07728740055005398
5000000,10.341849,84563118.0,117.0,7.3,274.0,The Poseidon Adventure,551,0,0.4026,0.07728055895786515
0,10.392243,32416586.0,101.0,7.1,272.0,The Sandlot,11528,0,0.4053,0.07713025193448136
34000000,9.797505,0.0,143.0,7.3,67.0,Detroit,407448,0,0.3809,0.07704131041651666
2900000,10.92143,296557.0,90.0,7.3,204.0,Black Dynamite,24804,0,0.4278,0.07701240565129346
3352254,10.037593,58831997.0,118.0,7.0,120.0,The Getaway,5916,0,0.3911,0.0769898577687167
2700000,10.246132,37799643.0,118.0,7.0,59.0,The Black Stallion,17264,0,0.4,0.07693510369042683
50000000,8.395618,36348784.0,116.0,7.2,678.0,The Boat That Rocked,18947,0,0.323,0.0769278711624594
8500000,8.592449,43528634.0,100.0,6.8,1372.0,The DUFF,272693,0,0.3312,0.0769261803436432
16000000,8.307719,56032889.0,113.0,6.9,980.0,Remember Me,23169,0,0.3196,0.07686327016641889
0,10.313171,0.0,115.0,6.8,40.0,The Horse Soldiers,17664,0,0.4033,0.07680797452579372
0,10.743115,0.0,99.0,7.1,102.0,Particle Fever,202141,0,0.4213,0.07678220502538353
0,12.430158,3800000.0,98.0,7.8,435.0,The Girl Who Leapt Through Time,14069,0,0.4922,0.07661360163118651
20000000,8.636632,100914445.0,99.0,7.2,841.0,Kung Fu Hustle,9470,0,0.3346,0.07653666661049029
0,10.862777,0.0,76.0,7.1,105.0,Berserk: The Golden Age Arc 1 - The Egg of the King,113082,0,0.4275,0.0764780002988557
31165200,8.637416,0.0,100.0,7.0,306.0,OSS 117: Lost in Rio,15588,0,0.3352,0.07639507928215666
0,11.266569,50504655.0,90.0,7.4,106.0,Eddie Murphy Raw,17159,0,0.445,0.07630534969957772
9500000,9.586723,24000000.0,139.0,6.8,65.0,9th Company,14097,0,0.3752,0.07627420177999729
3000000,9.196678,4210454.0,97.0,6.8,839.0,Swiss Army Man,347031,0,0.3593,0.07619037352498698
16500000,9.245145,16942795.0,126.0,7.0,202.0,House of Sand and Fog,11093,0,0.3615,0.0761448208354632
5000000,8.585856,58978653.0,108.0,6.7,1077.0,The Gift,328425,0,0.3341,0.07613399924836393
0,11.474476,0.0,104.0,7.4,56.0,Wuthering Heights,3084,0,0.4551,0.07594456663040922
0,12.050759,39946780.0,96.0,7.8,600.0,Manhattan,696,0,0.4793,0.07589171730387384
10000000,10.770928,50100000.0,178.0,7.3,237.0,The Longest Day,9289,0,0.4261,0.07587327479974014
0,10.208658,18553948.0,95.0,6.9,104.0,Some Kind of Wonderful,15143,0,0.4027,0.07587204983700457
1300000,14.092713,28262574.0,114.0,8.1,2632.0,Taxi Driver,103,0,0.5644,0.07586622246103919
14000000,8.30721,154864401.0,98.0,6.8,510.0,Cool Runnings,864,0,0.3238,0.075809866690571
37000000,8.636052,145570827.0,94.0,7.4,701.0,The Secret World of Arrietty,51739,0,0.3375,0.07580694610350867
13000000,9.782542,5774854.0,117.0,7.4,797.0,The Skin I Live In,63311,0,0.3857,0.07568803328722491
6000000,10.82887,0.0,124.0,7.4,210.0,Cabaret,10784,0,0.4293,0.07567659254588065
0,10.591249,0.0,95.0,7.1,141.0,The Outcasts,306943,0,0.4196,0.07562889794831809
12000000,11.213913,87100449.0,123.0,7.8,2140.0,About Time,122906,0,0.4458,0.07555873063525329
133000,13.233136,361712.0,93.0,8.0,404.0,Bicycle Thieves,5156,0,0.5301,0.075496754611804
6500000,9.3806,31899000.0,105.0,6.8,159.0,Dressed to Kill,11033,0,0.3704,0.07533089075025784
5000000,10.964584,0.0,105.0,7.4,106.0,Rudderless,244403,0,0.4367,0.07523968324605636
0,11.06066,0.0,110.0,7.3,98.0,Mon oncle,427,0,0.4408,0.07521453715098701
2500000,11.304979,5535405.0,105.0,7.7,984.0,Before Sunrise,76,0,0.4511,0.07518208463728526
4000000,14.240357,400176459.0,238.0,7.7,995.0,Gone with the Wind,770,0,0.5733,0.07517890756679849
10000000,8.559088,30652890.0,130.0,6.8,842.0,Dogma,1832,0,0.3369,0.07515719096494228
0,10.226181,39768000.0,124.0,7.1,251.0,Magnum Force,10648,0,0.4063,0.07515568926555896
0,10.58342,0.0,89.0,7.1,134.0,Show Me Love,11634,0,0.4213,0.07512332907102874
0,10.424982,0.0,95.0,7.0,82.0,I Confess,30159,0,0.4149,0.0750746449869923
32000000,8.074218,28258060.0,137.0,7.0,720.0,The Master,68722,0,0.3171,0.07506159599330771
230000,9.521043,2260712.0,92.0,6.9,756.0,Bronson,18533,0,0.3774,0.07504291828404641
3600000,10.579988,44785053.0,113.0,7.4,307.0,Midnight Cowboy,3116,0,0.4215,0.07503776535542875
28000000,7.598422,97594140.0,115.0,6.9,840.0,Safe Haven,112949,0,0.2974,0.07503530644798001
2500000,10.879289,9500000.0,110.0,7.6,1082.0,Breakfast at Tiffany's,164,0,0.434,0.07502744147484391
1000000,10.766409,4235151.0,104.0,7.3,226.0,The Lunchbox,191714,0,0.4295,0.07497785506766819
0,11.02505,0.0,102.0,7.3,109.0,Sissi,457,0,0.4404,0.07494444813784112
1800000,9.277692,33800000.0,98.0,7.0,977.0,Carrie,7340,0,0.3677,0.07493569542715306
3500000,12.576611,0.0,78.0,7.9,426.0,"Batman: The Dark Knight Returns, Part 2",142061,0,0.5051,0.07491571026330918
4000000,10.255315,35976000.0,102.0,7.4,630.0,Dirty Harry,984,0,0.4085,0.07490931166787182
111000,10.072668,0.0,83.0,6.8,142.0,Henry: Portrait of a Serial Killer,10692,0,0.4009,0.0749086116256296
35000000,7.739783,50363790.0,123.0,7.0,844.0,Concussion,321741,0,0.3038,0.0749065994892961
9000000,9.51953,18803648.0,104.0,7.3,952.0,The Edge of Seventeen,376660,0,0.3779,0.07490243114416109
35000000,8.437587,27409889.0,105.0,7.1,330.0,The Young Victoria,18320,0,0.3329,0.0748932742418034
0,10.00161,122550.0,104.0,7.0,373.0,God Bless America,74306,0,0.3981,0.07486921932427965
0,11.33706,0.0,89.0,7.4,112.0,Stranger Than Paradise,469,0,0.454,0.07479163261046695
6500000,9.369527,24793509.0,92.0,7.1,670.0,Thank You for Smoking,9388,0,0.3722,0.07476667472854538
750000,10.521204,0.0,114.0,7.1,72.0,Bad Boy Bubby,14135,0,0.4203,0.07472659853788229
0,11.12024,8413144.0,128.0,7.5,482.0,Amy,331781,0,0.4461,0.0745108175950118
0,10.831362,0.0,110.0,7.3,210.0,The Good Lie,250538,0,0.4343,0.07445472423150358
12000000,11.264586,42345360.0,145.0,7.7,237.0,My Name Is Khan,26022,0,0.4528,0.07433825774454417
2000000,15.01777,271841.0,207.0,8.2,892.0,Seven Samurai,346,0,0.6091,0.07432054334352248
15000000,8.278794,9455232.0,104.0,6.8,755.0,Never Let Me Go,42188,0,0.3286,0.0743168482355811
20000000,8.627019,51249404.0,133.0,6.8,101.0,Broadcast News,12626,0,0.3434,0.07424076180615564
20000000,8.483245,25956113.0,133.0,6.9,403.0,The Light Between Oceans,283552,0,0.3377,0.07416971475814663
12000000,8.783454,22921898.0,121.0,6.9,451.0,Rounders,10220,0,0.3502,0.07416882188153631
2000000,10.650752,4905000.0,128.0,7.4,472.0,The Magnificent Seven,966,0,0.4283,0.07407590321543199
1500000,11.954806,12000000.0,119.0,7.8,502.0,Roman Holiday,804,0,0.4829,0.07399660011381422
0,10.752763,0.0,98.0,7.2,68.0,Snake in the Eagle's Shadow,11537,0,0.4329,0.07398762997001201
6244087,11.722424,638641.0,145.0,7.7,266.0,The Wild Bunch,576,0,0.4739,0.07382862654042596
5000000,9.438042,3049135.0,99.0,6.9,299.0,Heavenly Creatures,1024,0,0.3792,0.07373153295375579
15000000,9.117934,12036149.0,121.0,7.0,180.0,The Three Burials of Melquiades Estrada,8053,0,0.366,0.07370041192373343
35000000,8.399441,35323292.0,102.0,7.0,100.0,The Bad News Bears,23479,0,0.3361,0.07369846088977897
27000,10.513367,3151130.0,92.0,7.4,769.0,Clerks,2292,0,0.4243,0.07364698354880608
3000000,12.108196,0.0,98.0,7.9,695.0,La Haine,406,0,0.4912,0.07351870246829956
32000000,7.931732,113019290.0,124.0,7.2,835.0,The Reader,8055,0,0.3177,0.07343176255563733
8272296,10.000915,67872296.0,101.0,7.4,337.0,All About My Mother,99,0,0.404,0.07338964770313379
0,10.504198,3333000.0,86.0,7.4,779.0,What We Do in the Shadows,246741,0,0.4256,0.07322732624537555
11500000,12.250232,4069653.0,162.0,7.9,349.0,Ran,11645,0,0.4983,0.07322231880425624
41677699,8.470945,187479518.0,100.0,7.5,953.0,Ponyo,12429,0,0.3411,0.07319347766218376
8000000,9.741644,106260000.0,105.0,7.4,483.0,Kramer vs. Kramer,12102,0,0.394,0.07319192060419594
40000000,8.695893,46471023.0,87.0,7.5,1206.0,Fantastic Mr. Fox,10315,0,0.3505,0.07318439970733762
0,10.088989,0.0,140.0,6.8,49.0,Avanti!,12530,0,0.4088,0.07310670036629935
0,11.096035,0.0,107.0,7.4,124.0,The Vanishing,8740,0,0.4508,0.07308649149245991
2500000,9.291494,3325038.0,85.0,6.8,454.0,Robot & Frank,84329,0,0.3764,0.07290798041017124
777000,9.188584,140000000.0,110.0,6.9,330.0,American Graffiti,838,0,0.3731,0.0726624957591597
7000000,10.812275,14665733.0,82.0,7.5,186.0,The Secret of NIMH,11704,0,0.4408,0.07263437494912943
0,10.139954,4398938.0,102.0,7.0,81.0,Babette's Feast,11832,0,0.4131,0.0725630361462786
0,11.80556,0.0,101.0,7.6,45.0,Night and the City,19119,0,0.4825,0.07254609018723532
1000000,11.267366,3301446.0,117.0,7.7,808.0,Nausicaä of the Valley of the Wind,81,0,0.4601,0.07254541433858203
0,12.661286,0.0,133.0,7.9,320.0,The Normal Heart,113833,0,0.5185,0.07245131914718722
0,10.461285,0.0,112.0,7.2,153.0,The Haunting,11772,0,0.4271,0.07240722659049392
11000000,8.720309,45967935.0,114.0,7.2,1203.0,Chef,212778,0,0.355,0.07231504771148738
15000000,8.593087,49469904.0,92.0,6.9,239.0,Notes on a Scandal,1259,0,0.35,0.07224125260273015
0,10.59036,0.0,111.0,7.3,227.0,Blow-Up,1052,0,0.4334,0.07217585401024662
1900000,10.649494,0.0,112.0,7.5,575.0,They Call Me Jeeg Robot,364433,0,0.436,0.07214129529400563
900000,9.867238,2023414.0,86.0,7.0,263.0,Re-Animator,1694,0,0.4035,0.07212582665035899
0,10.444048,28641776.0,120.0,7.3,246.0,Love & Mercy,271714,0,0.4276,0.07210340080194061
52000000,10.137389,116112375.0,178.0,7.8,1343.0,Casino,524,0,0.4149,0.07208720606727698
26000000,8.196975,35926213.0,117.0,7.2,777.0,The Best of Me,239571,0,0.3344,0.07201953384540236
16500000,8.605742,0.0,102.0,7.0,441.0,My Girl,4032,0,0.3517,0.07194847570587437
21500000,8.605659,0.0,117.0,7.0,246.0,Arlington Road,1073,0,0.3517,0.07194760393239773
9000000,8.832907,46.0,90.0,6.9,508.0,Death at a Funeral,2196,0,0.3613,0.07191251033431591
0,12.389862,0.0,110.0,7.8,100.0,A Bag of Marbles,398924,0,0.5096,0.07185283750900645
15000000,8.735448,30226144.0,126.0,6.9,153.0,The Great Debaters,14047,0,0.358,0.07172365133321863
0,9.797201,0.0,109.0,6.8,53.0,Vexille,13391,0,0.4023,0.07169776293480899
0,12.34835,1600000.0,96.0,7.9,460.0,Short Term 12,169813,0,0.509,0.0715713472252183
6000000,9.534232,17555141.0,141.0,7.1,362.0,13 Assassins,58857,0,0.3919,0.07156143868721629
0,9.590695,27634716.0,128.0,6.9,240.0,Murder on the Orient Express,4176,0,0.3944,0.07152408689832912
0,10.256081,0.0,109.0,7.1,77.0,Sissi: The Fateful Years of an Empress,459,0,0.4222,0.07149842052378481
26000000,8.748084,0.0,127.0,7.1,147.0,Silverado,11509,0,0.36,0.07135581106346386
0,12.752421,0.0,117.0,8.0,465.0,M,832,0,0.5267,0.07135168907364797
28000000,8.248999,64445708.0,135.0,7.0,162.0,Miracle,14292,0,0.3395,0.07128723511868842
0,10.762325,0.0,148.0,7.2,32.0,Indochine,2731,0,0.4443,0.07124208339635603
12800000,10.684806,40031879.0,140.0,7.7,392.0,Dancer in the Dark,16,0,0.4414,0.0711605295246763
4000000,10.714173,20045115.0,94.0,7.7,1230.0,Life of Brian,583,0,0.4428,0.07111621967043595
6000000,9.005167,27165581.0,108.0,6.8,171.0,The Protector,8982,0,0.3719,0.0710566660766737
0,10.750619,0.0,122.0,7.3,52.0,Meet John Doe,32574,0,0.4447,0.07102066057946417
7000000,9.218164,8900000.0,97.0,6.9,143.0,Stargate: The Ark of Truth,13001,0,0.3812,0.07094840464091233
0,9.765195,0.0,93.0,6.8,52.0,Project Nim,63579,0,0.404,0.07094105395063087
20000000,8.157587,18432000.0,121.0,6.8,264.0,Ladyhawke,526,0,0.3371,0.0709365976128027
9000000,9.202416,18663238.0,84.0,6.9,81.0,Glee: The Concert Movie,67675,0,0.3807,0.07090959373359715
20000000,7.987747,43967255.0,111.0,6.8,282.0,Max,272878,0,0.3308,0.0707445161332906
30000000,9.310866,117932401.0,126.0,7.7,720.0,The Wind Rises,149870,0,0.3863,0.07063865848093087
0,9.420183,49230280.0,93.0,7.1,567.0,"Planes, Trains and Automobiles",2609,0,0.3909,0.07062627906056217
40000000,7.735233,120175290.0,139.0,7.3,1252.0,Apocalypto,1579,0,0.3211,0.07054210650991698
12000000,8.321647,79567667.0,114.0,7.0,517.0,WarGames,860,0,0.3456,0.07051962391531331
0,9.490512,0.0,109.0,6.9,301.0,Malena,10867,0,0.3943,0.07050836239144868
4300000,9.444818,0.0,102.0,6.9,95.0,The Thomas Crown Affair,912,0,0.3929,0.07038307267841609
0,9.955445,0.0,120.0,7.0,86.0,Foreign Correspondent,25670,0,0.4142,0.07037190654894371
0,11.315849,0.0,6.0,6.9,151.0,Hawaiian Vacation,77887,0,0.4711,0.07030398294465086
35000000,7.681383,60251371.0,123.0,6.8,103.0,Secretariat,39486,0,0.32,0.07025723597607718
0,12.492389,1162422.0,92.0,7.9,241.0,The Cove,23128,0,0.5203,0.07024766375704228
0,10.310508,9726954.0,106.0,7.2,78.0,My Life Without Me,20,0,0.4296,0.07021711935970379
15000000,7.904371,123384128.0,103.0,6.8,344.0,The Queen,1165,0,0.3295,0.07020284009513535
15000000,9.837287,0.0,132.0,7.6,877.0,Brazil,68,0,0.4102,0.07014271216711859
0,10.9506,0.0,138.0,7.4,113.0,Rurouni Kenshin: Kyoto Inferno,221731,0,0.457,0.07002853267053924
16000000,9.596883,53977250.0,129.0,7.4,132.0,The Verdict,24226,0,0.4007,0.0700161902853664
100000,10.486927,0.0,100.0,7.3,148.0,The Big Boss,12481,0,0.438,0.06995348920053716
160000,10.357064,20710513.0,85.0,7.4,457.0,Once,5723,0,0.433,0.06985226294681621
0,9.3002,92863945.0,119.0,7.1,452.0,House of Flying Daggers,9550,0,0.3891,0.06982912173333884
92000,10.996826,0.0,93.0,7.5,210.0,Aguirre: The Wrath of God,2000,0,0.4599,0.0697850240071181
16000000,9.503157,29381649.0,130.0,7.3,57.0,Baby Boy,16161,0,0.3979,0.06974132998667357
0,10.093285,0.0,108.0,7.1,71.0,The Professional,1672,0,0.4226,0.06970751815996054
7000000,9.855927,5816211.0,119.0,7.3,213.0,20th Century Women,342737,0,0.4128,0.06968751284188371
1746964,11.635837,2181987.0,147.0,7.7,282.0,"Paris, Texas",655,0,0.4869,0.06968502365134291
0,10.480229,4300000.0,122.0,7.3,130.0,Thief,11524,0,0.4391,0.06960940984379241
12000000,8.878391,0.0,109.0,6.9,89.0,Cadillac Records,14299,0,0.3726,0.06956506760906517
46630000,7.753416,8083123.0,126.0,6.9,185.0,The Adventures of Baron Munchausen,14506,0,0.3262,0.06945827998852455
1500000,10.968169,0.0,111.0,7.6,351.0,Rebel Without a Cause,221,0,0.4604,0.06936256768012475
30000000,8.040589,135130999.0,138.0,7.2,376.0,A Perfect World,9559,0,0.3387,0.06932197493404894
7500000,8.593196,26096852.0,100.0,6.9,423.0,An Education,24684,0,0.3619,0.06927272732396207
0,9.665142,4104962.0,115.0,7.0,192.0,This Boy’s Life,8092,0,0.4066,0.06925289945347883
16000000,8.34322,92823546.0,96.0,7.3,974.0,When Harry Met Sally...,639,0,0.3516,0.0692464143801251
0,9.518564,17381942.0,122.0,6.9,140.0,Murder in the First,8438,0,0.4007,0.06920263740784567
8000000,10.888917,553171.0,124.0,7.8,792.0,Akira,149,0,0.4578,0.06918814842489245
3000000,9.468736,0.0,94.0,6.9,79.0,The Abominable Dr. Phibes,17965,0,0.3988,0.06915917834884427
16000000,8.782912,0.0,90.0,7.0,131.0,Radio Days,30890,0,0.3705,0.06909731356654952
10000000,12.879381,173921954.0,122.0,7.8,3403.0,Amélie,194,0,0.5412,0.06905202720911682
11000000,9.166555,10631747.0,130.0,7.1,161.0,The Past,152780,0,0.3868,0.0690148190509981
34000000,8.013617,32255440.0,139.0,7.0,172.0,The Age of Innocence,10436,0,0.3389,0.0689918787582524
13500000,8.939404,11285588.0,104.0,7.1,169.0,Manhattan Murder Mystery,10440,0,0.3776,0.06895109288385684
0,9.385078,41410568.0,115.0,7.0,255.0,Pale Rider,8879,0,0.3964,0.06888909073089641
0,8.794041,0.0,99.0,6.9,1029.0,The Descent,9392,0,0.3719,0.06886354157889242
2000000,11.251632,33965843.0,129.0,7.8,638.0,The Secret in Their Eyes,25376,0,0.4743,0.06883834523689585
10000000,8.293548,47536959.0,110.0,6.9,426.0,Precious,25793,0,0.3512,0.06883025377705869
100000,8.957372,1776935.0,92.0,6.8,535.0,Another Earth,55420,0,0.3791,0.06876341535369115
6500000,10.465403,37295445.0,120.0,7.6,301.0,Do the Right Thing,925,0,0.4419,0.06875665096348942
0,10.701501,0.0,106.0,7.4,90.0,Certified Copy,48303,0,0.4529,0.06846411870916316
0,9.572066,704.0,100.0,6.9,96.0,Into the White,78215,0,0.4062,0.06838587345872285
475000,9.00314,3919254.0,110.0,6.8,366.0,Brick,9270,0,0.3828,0.06831551091537995
11500000,8.719145,186702.0,108.0,6.9,134.0,Nothing But the Truth,14637,0,0.3711,0.06828518383693068
3,9.646722,0.0,97.0,6.9,44.0,Death of a Superhero,91551,0,0.4098,0.0682629924945311
2883848,11.845107,25000000.0,122.0,8.0,835.0,Some Like It Hot,239,0,0.5015,0.06821542826271895
15400000,8.400049,25762027.0,123.0,7.1,438.0,Rust and Bone,97365,0,0.3584,0.06813979821693955
0,9.351042,0.0,110.0,6.8,123.0,Crime Busters,11689,0,0.3981,0.06811129077249375
0,10.398351,0.0,120.0,7.3,95.0,Peaceful Warrior,13689,0,0.4418,0.06808508875606162
5500000,9.91087,15700000.0,105.0,7.4,284.0,High Plains Drifter,11901,0,0.4223,0.06788750449892013
